"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,101.1611,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,101.372,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,101.4729,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,101.4265,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","USA","United States","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,101.208,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,100.1411,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,99.95866,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,99.72851,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,99.61441,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,99.57614,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,99.65649,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,99.96628,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,100.4312,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,100.7479,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,100.89,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,100.7918,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,100.5111,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,100.2222,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,100.0168,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,100.0338,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,100.1461,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,100.2624,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,100.3084,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,100.3363,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,100.3857,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,100.4161,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,100.2572,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,99.84445,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","BRA","Brazil","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,99.21877,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,103.6831,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,103.3755,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,102.8898,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,102.6395,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,102.5077,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,102.5552,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,102.847,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,103.344,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,103.7938,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,104.1495,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,104.394,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,104.3978,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,104.3765,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,104.3072,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,104.3156,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,104.1661,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,104.0157,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,104.106,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,104.3039,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,104.5291,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,104.618,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,104.1897,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","CHN","China (People's Republic of)","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,103.1672,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,102.8721,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,102.9605,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,103.079,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,103.2446,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,103.3013,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,103.2084,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,102.9513,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,102.7641,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,102.8679,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,103.0752,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,103.2689,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,103.2924,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,103.1773,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,103.1847,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,103.1101,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,103.2156,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,103.3325,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,103.0799,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,102.947,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,103.0868,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,103.2877,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2020-01","Jan-2020","IDX","Index","0","Units",,,103.3194,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2020-02","Feb-2020","IDX","Index","0","Units",,,103.1855,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","EST","Estonia","M","Monthly","2020-03","Mar-2020","IDX","Index","0","Units",,,102.8006,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2018-04","Apr-2018","IDX","Index","0","Units",,,100.4391,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2018-05","May-2018","IDX","Index","0","Units",,,100.4721,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2018-06","Jun-2018","IDX","Index","0","Units",,,100.4904,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2018-07","Jul-2018","IDX","Index","0","Units",,,100.4666,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2018-08","Aug-2018","IDX","Index","0","Units",,,100.4267,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2018-09","Sep-2018","IDX","Index","0","Units",,,100.4019,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2018-10","Oct-2018","IDX","Index","0","Units",,,100.3963,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2018-11","Nov-2018","IDX","Index","0","Units",,,100.429,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2018-12","Dec-2018","IDX","Index","0","Units",,,100.4699,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-01","Jan-2019","IDX","Index","0","Units",,,100.4847,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-02","Feb-2019","IDX","Index","0","Units",,,100.4892,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-03","Mar-2019","IDX","Index","0","Units",,,100.5,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-04","Apr-2019","IDX","Index","0","Units",,,100.5223,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-05","May-2019","IDX","Index","0","Units",,,100.5266,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-06","Jun-2019","IDX","Index","0","Units",,,100.5054,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-07","Jul-2019","IDX","Index","0","Units",,,100.4701,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-08","Aug-2019","IDX","Index","0","Units",,,100.4326,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-09","Sep-2019","IDX","Index","0","Units",,,100.4048,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-10","Oct-2019","IDX","Index","0","Units",,,100.4003,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-11","Nov-2019","IDX","Index","0","Units",,,100.4329,,
"CSCICP03","OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa","IDN","Indonesia","M","Monthly","2019-12","Dec-2019","IDX","Index","0","Units",,,100.4451,,
