"SUBJECT","Subject","LOCATION","Country","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,5.976149,,
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.363456,,
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,1.147107,,
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,0.8878664,,
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-0.01197685,,
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-2.896701,,
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-3.755948,,
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-1.265449,,
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.8523769,,
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.000165626,,
"XTEXVA01","Exports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,0.962878,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,5.134379,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,4.247093,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,1.955343,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,6.826155,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,7.22054,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,3.617225,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,4.673147,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,4.202787,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.2555048,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-15.03096,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,2.128441,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,1.296931,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,2.599314,,
"XTIMVA01","Imports in goods (value)","IDN","Indonesia","GPSA","Percentage change from previous period","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-10.37086,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,6.783618,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,12.87295,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-2.206625,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,1.994379,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,10.38289,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,11.59094,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,3.69225,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,2.454647,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.2648644,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-4.576379,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-4.649298,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,1.917416,,
"XTEXVA01","Exports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-2.119227,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,3.109008,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,6.697039,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,7.776625,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,4.176372,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.522855,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,2.817384,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-1.683488,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-4.316371,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.9777876,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,4.220033,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-0.9580348,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,1.618879,,
"XTIMVA01","Imports in goods (value)","RUS","Russia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,3.984563,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,10.12626,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,14.36406,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-15.88191,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,6.588706,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,18.12173,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,10.47971,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,7.779338,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,4.767856,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-2.225418,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,-8.037468,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,-3.326076,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,-5.756032,,
"XTEXVA01","Exports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-2.131069,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,4.865396,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,-0.280077,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,-3.413462,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,3.816856,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,1.850002,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,-1.974763,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.482067,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.9941235,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,-0.9684175,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,2.80846,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,4.550142,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,0.829469,,
"XTIMVA01","Imports in goods (value)","SAU","Saudi Arabia","GPSA","Percentage change from previous period","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-4.981926,,
"XTEXVA01","Exports in goods (value)","ZAF","South Africa","GPSA","Percentage change from previous period","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.5503103,,
"XTEXVA01","Exports in goods (value)","ZAF","South Africa","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,10.34751,,
"XTEXVA01","Exports in goods (value)","ZAF","South Africa","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,2.190443,,
"XTEXVA01","Exports in goods (value)","ZAF","South Africa","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,-0.4065891,,
"XTEXVA01","Exports in goods (value)","ZAF","South Africa","GPSA","Percentage change from previous period","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,4.407037,,
"XTEXVA01","Exports in goods (value)","ZAF","South Africa","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,5.104405,,
"XTEXVA01","Exports in goods (value)","ZAF","South Africa","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,-2.248569,,
"XTEXVA01","Exports in goods (value)","ZAF","South Africa","GPSA","Percentage change from previous period","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,-2.090299,,
